,Actual Markup,Ada Boosting,Ada Boosting Log,ElasticNet,ElasticNet Log,Face Value,Gradient Boosting,Gradient Boosting Log,Lasso,Lasso Log,Random Forest,Random Forest Log,Standard,Standard Log
2852,51.5625,357.2516794479639,0.2816289592642745,388.94955347459796,71.8112670027763,0.5222546356527391,72.28259493035809,12.724402531828225,386.23384126697385,81.01925863974193,88.92719043247655,72.13806573001993,389.5313681430889,71.8112670027763
2853,12.299999999999997,242.17478795675848,19.020303796495707,-67.31511949243846,16.844857058699414,3.1111282419484843,19.221551773925885,17.37985469067171,-69.27525605781523,12.97016017858165,17.10865873015873,15.52823724378101,-58.21247158897785,16.844857058699414
2854,66.57142857142856,307.84395521652476,91.39260543478058,226.08310824557597,91.80298647366499,-0.12496376592119718,98.2144782587917,45.00208100453942,145.1863770683866,86.47765295829684,84.1738186719413,71.2373262417363,132.9795732357053,91.80298647366499
2855,105.0,242.17478795675848,98.13353396002098,190.83250913279838,183.84683012413024,-0.8717542292757391,140.7300225194654,124.42611325615427,191.87630639880956,213.95657831968506,108.08608433734939,116.0733416983812,191.21161471646485,183.84683012413024
2856,339.7,482.2290239148305,114.38704108562813,187.9301104120811,122.38568738136136,-1.369614538178767,434.81328362546935,312.11869639114565,111.16327592147513,156.84927714028987,316.42999999999995,350.5854238268911,103.29417884104254,122.38568738136136
2857,181.35,292.9215286273199,114.38704108562813,140.9598811685208,103.30971821173439,0.12396638853031679,120.20120305125981,91.58920794428398,137.57994415540406,110.08063908536802,154.068394471026,162.46025329411057,138.6847760055977,103.30971821173439
2858,6.25,361.3273048057633,73.62341399267913,155.78304628187345,74.54437874073537,0.12396638853031679,118.5104143197089,87.61082603483821,130.44541954190316,63.14902200734494,37.85437565533831,17.68639565101234,133.6858360449682,74.54437874073537
2859,98.34,359.4845246136553,114.38704108562813,89.42949345576612,54.568120979497,-0.6228240748242251,70.49403287908474,84.68006406240465,69.27127242506162,88.32205961718061,90.08677272727274,111.23821123578038,68.29330078001863,54.568120979497
2860,132.91803278688528,292.9215286273199,107.50789240329303,178.40768903082656,80.8367439325638,-0.34900090492755975,114.12872277923891,101.90266064432623,97.93745369029341,104.07597578206237,120.90749220334703,112.63008265379165,85.59603749353215,80.8367439325638
2861,40.0,281.1688026739415,17.0016851712379,-30.229738110478635,29.897401499030423,-0.13741027364377287,73.10495187276378,59.613001712132196,-32.99582206270975,30.08602420000653,59.68769554782214,9.40090017996743,-33.402936533248464,29.897401499030423
2862,79.97406446832163,292.9215286273199,77.31019980149891,80.71370301124709,38.28872912188899,-0.5237498733525227,98.5398095930871,69.06660526901902,98.52330559422649,68.22100798208761,131.3981366836202,112.31099162331891,100.3184360958868,38.28872912188899
2863,18.42295984925353,357.2516794479639,19.020303796495707,154.59929144685864,26.68531494486112,1.5672634240401946,44.10727867743028,25.200985778033242,135.95401548946666,45.16957056602168,18.422959849253537,18.422959849253527,122.92026987407456,26.68531494486112
2864,207.2222222222222,355.79334707942024,80.65535206847528,202.22618521310233,102.23336135436823,-0.9713262910563446,156.98175809802038,138.78563962996847,185.45407428687747,136.90237057450204,192.9011111111111,159.33667620576975,184.52139149836853,102.23336135436823
