artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,day_of_week,presale_length,days_on_sale,artist_count,avg_resale_min,avg_resale_max,min_source,max_source,min_markup%,max_markup%,avg_ticket_listings
"['Lucky Boys Confusion', 'The Waiting Game', 'Top Shelf Lickers']",2018-01-01 04:00:00,vv178ZfVGkwMeKoG,Lucky Boys Confusion - Loud and Acoustic on our Backporch Stage,2017-11-10 04:00:00,2017-11-08 16:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-11-12 16:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,55.0,55.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,224.5,133.3,4.0,15.0,"[7588.0, 0.0, 28.0]","[39.0, 0.0, 0.0]",2538.6666666666665,13.0,0,25,0,1.5000000000000002,28.0,3.0,133.3,224.5,SH,SH,142.36363636363637,308.1818181818182,15.0
"['B96 Jingle Bash', 'Taylor Swift', 'Backstreet Boys', 'Fifth Harmony', 'Khalid', 'Logic', 'Sabrina Carpenter']",2017-12-08 01:00:00,vv1A7ZAGyGkdzWV8Q,B96 Pepsi Jingle Bash,2017-10-06 20:00:00,2017-10-04 15:00:00,PROMOTED BY VENUE,2017-10-07 15:00:00,False,Allstate Arena,42.00499247,Rosemont,-87.88750024,IL,225.0,45.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,782.5,19.36,374.0,1197.0,"[nan, 8219286.0, 1106536.0, 3753013.0, 1159368.0, 1808903.0, 1229373.0]","[nan, 95.0, 80.0, 86.0, 98.0, 91.0, 78.0]",2879413.1666666665,88.0,1,1,4,2.2083333333333335,63.0,7.0,19.36,782.5,SH,SH,-56.97777777777778,247.77777777777777,1197.0
"['Kenny Rogers', 'Linda Davis']",2017-12-08 01:30:00,vv1A6ZAu_GkeHT0kP,Kenny Rogers The Gambler's Last Deal: Christmas & Hits,2017-10-27 03:00:00,2017-10-26 15:00:00,PROMOTED BY VENUE,2017-10-27 16:00:00,False,Grossinger Motors Arena,40.47817273,Bloomington,-88.99613608,IL,88.0,58.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,152.5,32.5,16.0,37.0,"[288895.0, 3606.0]","[69.0, 40.0]",146250.5,54.5,0,1,4,0.5,41.0,2.0,32.5,152.5,SH,SH,-43.96551724137931,73.29545454545455,37.0
"['Butch Walker', 'The Whiskey Gentry']",2017-12-21 00:30:00,vv1A7ZAugGkeg_wDA,Butch Walker,2017-12-01 04:00:00,2017-11-29 16:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-12-01 16:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,29.5,29.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,80.5,73.3,2.0,8.0,"[30670.0, 1474.0]","[45.0, 21.0]",16072.0,33.0,0,14,3,1.5000000000000002,7.0,2.0,73.3,80.5,SH,SH,148.47457627118644,172.8813559322034,8.0
"['Dru Hill', 'Sisqo', 'Ben Official']",2017-12-24 01:30:00,vv178ZfSGkUHgdQZ,Dru Hill's Holiday Jam,2017-10-06 03:00:00,2017-10-04 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-06 15:00:00,False,House of Blues Chicago,41.88811537,Chicago,-87.62931962,IL,35.0,35.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,114.1,66.35,10.0,67.0,"[324798.0, 166622.0, 0.0]","[62.0, 61.0, 0.0]",163806.66666666666,41.0,0,17,6,1.5000000000000002,63.0,3.0,66.35,114.1,SH,SH,89.57142857142856,225.99999999999997,67.0
"['Avenged Sevenfold', 'Breaking Benjamin', 'Bullet for My Valentine']",2018-01-26 00:25:00,vv1A6ZAGVGkec2Fyq,Avenged Sevenfold with Breaking Benjamin and Bullet for My Valentine,2017-10-06 03:00:00,2017-10-03 15:00:00,FRANK PRODUCTIONS,2017-10-06 15:00:00,False,Peoria Civic Center,40.6919471,Peoria,-89.5919753,IL,72.0,22.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,6847.37,64.9,52.0,192.0,"[1782734.0, 1316838.0, 971256.0]","[81.0, 77.0, 74.0]",1356942.6666666667,77.33333333333333,0,50,4,2.5,64.0,3.0,64.9,6847.37,SH,SH,195.00000000000003,9410.236111111111,192.0
['Trans-Siberian Orchestra'],2017-12-22 21:30:00,vvG1YZfsdv5KQb,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 03:00:00,2017-09-13 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,American Airlines Center,32.79067196,Dallas,-96.81081803,TX,88.5,58.5,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,692.5,120.1,211.0,899.0,[130224.0],[69.0],130224.0,69.0,0,15,4,1.5000000000000002,84.0,1.0,120.1,692.5,SH,SH,105.29914529914528,682.4858757062148,899.0
"['The Killers', 'Amanda Brown']",2018-01-28 01:30:00,vvG1YZfMwLCeuZ,The Killers,2017-12-04 04:00:00,2017-12-03 16:00:00,LIVE NATION MUSIC,2017-12-04 16:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,95.0,65.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,452.5,128.06,104.0,294.0,"[2615391.0, 973.0]","[84.0, 22.0]",1308182.0,53.0,0,52,6,0.5,3.0,2.0,128.06,452.5,SH,SH,97.01538461538462,376.3157894736842,294.0
['Trans-Siberian Orchestra'],2017-12-23 02:00:00,vvG1YZfsdvWNQD,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 03:00:00,2017-09-13 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,American Airlines Center,32.79067196,Dallas,-96.81081803,TX,78.5,58.5,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,4805.25,108.23,272.0,1167.0,[130224.0],[69.0],130224.0,69.0,0,16,5,1.5000000000000002,84.0,1.0,108.23,4805.25,SH,SH,85.00854700854703,6021.337579617834,1167.0
['The Moody Blues'],2018-01-23 02:00:00,vvG1YZfS7FPg8M,The Moody Blues,2017-09-22 03:00:00,2017-09-19 15:00:00,LIVE NATION MUSIC,2017-09-22 15:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,149.5,39.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,1058.5,67.29,37.0,158.0,[191928.0],[63.0],191928.0,63.0,0,47,1,2.5,78.0,1.0,67.29,1058.5,SH,SH,70.35443037974684,608.0267558528428,158.0
['Shakira'],2018-01-29 01:30:00,vvG1YZfiTtN7K9,Shakira - EL Dorado World Tour,2017-06-30 03:00:00,2017-06-27 17:00:00,LIVE NATION MUSIC,2017-06-30 15:00:00,False,American Airlines Center,32.79067196,Dallas,-96.81081803,TX,205.0,50.5,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,6709.82,92.5,175.0,769.0,[6593810.0],[90.0],6593810.0,90.0,0,53,0,2.4166666666666665,162.0,1.0,92.5,6709.82,SH,SH,83.16831683168317,3173.082926829268,769.0
"['Katy Perry', 'Carly Rae Jepsen']",2018-01-15 01:00:00,vvG1YZfnJ5DvI7,Katy Perry: Witness The Tour,2017-05-18 16:59:00,2017-05-18 14:00:00,AEG LIVE,2017-05-22 15:00:00,False,American Airlines Center,32.79067196,Dallas,-96.81081803,TX,200.5,50.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,7202.5,34.78,497.0,1541.0,"[7729100.0, 2192902.0]","[89.0, 77.0]",4961001.0,83.0,0,39,0,0.12430555555555556,202.0,2.0,34.78,7202.5,SH,SH,-31.128712871287128,3492.2693266832916,1541.0
['2Cellos'],2018-01-20 02:00:00,vvG1YZfJlltkJj,An Evening With 2CELLOS,2017-03-31 03:00:00,2017-03-28 15:00:00,LIVE NATION MUSIC,2017-03-31 15:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,69.5,25.0,Other,Other,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,566.8,52.9,52.0,198.0,[375113.0],[67.0],375113.0,67.0,0,44,5,2.5,253.0,1.0,52.9,566.8,SH,SH,111.6,715.5395683453237,198.0
"['The Brian Setzer Orchestra', 'The Texas Gentlemen']",2017-12-13 02:00:00,vvG1YZfmQpisIR,SiriusXM presents The Brian Setzer Orchestra Christmas Tour,2017-07-21 03:00:00,2017-07-18 15:00:00,PROMOTED BY VENUE,2017-07-21 15:00:00,False,Allen Event Center,33.129178,Allen,-96.6551921,TX,99.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,302.5,78.1,30.0,84.0,"[29514.0, 1670.0]","[55.0, 37.0]",15592.0,46.0,0,6,2,2.5,141.0,2.0,78.1,302.5,SH,SH,212.39999999999998,205.55555555555554,84.0
['Jewel'],2017-12-08 01:30:00,vvG1YZfSZQU4rL,Jewel's Handmade Holiday Tour,2017-09-22 03:00:00,2017-09-19 15:00:00,LIVE NATION MUSIC,2017-09-22 15:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,79.95,39.95,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,182.5,37.3,25.0,59.0,[173847.0],[62.0],173847.0,62.0,0,1,4,2.5,78.0,1.0,37.3,182.5,SH,SH,-6.633291614518161,128.26766729205752,59.0
['Tommy Emmanuel'],2017-12-17 01:30:00,vvG1YZfcwA5oM5,Tommy Emmanuel CGP - Classics & Christmas Tour,2017-07-14 03:00:00,2017-07-12 15:00:00,PROMOTED BY VENUE,2017-07-14 15:00:00,False,Majestic Theatre Dallas,32.78232551,Dallas,-96.79557625,TX,47.0,27.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,122.5,81.1,3.0,9.0,[61387.0],[53.0],61387.0,53.0,0,10,6,1.5000000000000002,147.0,1.0,81.1,122.5,SH,SH,200.37037037037035,160.63829787234042,9.0
"['G3', 'Joe Satriani', 'John Petrucci', 'Phil Collen']",2018-01-27 01:30:00,vvG1YZfSkbLsbo,G3 2018: Satriani | Petrucci | Collen,2017-10-06 04:59:00,2017-10-03 15:00:00,LIVE NATION MUSIC,2017-10-06 15:00:00,False,The Pavilion at Toyota Music Factory,32.872469,Irving,-96.942954,TX,99.5,29.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,691.97,69.68,61.0,262.0,"[150098.0, 210077.0, 42554.0, 679.0]","[56.0, 60.0, 46.0, 24.0]",100852.0,46.5,0,51,5,2.582638888888889,64.0,4.0,69.68,691.97,SH,SH,136.2033898305085,595.4472361809046,262.0
['The Moody Blues'],2018-01-22 01:30:00,G5dIZfwhuPVtd,The Moody Blues,2017-09-15 03:00:00,2017-09-14 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,H-E-B Center at Cedar Park,30.5393195,Cedar Park,-97.82448,TX,148.25,37.75,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,839.81,80.49,29.0,105.0,[191928.0],[63.0],191928.0,63.0,0,46,0,0.5,83.0,1.0,80.49,839.81,SH,SH,113.21854304635761,466.4822934232714,105.0
['Brockhampton'],2018-01-17 02:00:00,vvG1YZfg8uKkba,Love Your Parents Tour - A Live Experience By BROCKHAMPTON,2017-10-27 03:00:00,2017-10-26 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-27 15:00:00,False,House of Blues Dallas,32.78521325,Dallas,-96.80851279,TX,28.5,28.5,Hip-Hop/Rap,Other,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",,,,,,,6002.5,70.41,55.0,201.0,[128755.0],[75.0],128755.0,75.0,0,41,2,0.5,41.0,1.0,70.41,6002.5,SH,SH,147.05263157894734,20961.403508771928,201.0
"['Robert Earl Keen', 'The Quebe Sisters Band']",2017-12-30 01:30:00,vvG1YZfS7klA82,REKs Fam-O-Lee Back To The Country Jamboree,2017-09-22 03:00:00,2017-09-20 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-09-22 15:00:00,False,House of Blues Dallas,32.78521325,Dallas,-96.80851279,TX,97.5,45.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,190.9,79.28,15.0,76.0,"[52328.0, nan]","[54.0, nan]",52328.0,54.0,1,23,5,1.5000000000000002,77.0,2.0,79.28,190.9,SH,SH,76.17777777777778,95.79487179487181,76.0
"['Lyfe Jennings', 'PJ Morton']",2017-12-23 01:30:00,vvG1YZfVV1hk6i,Lyfe Jennings,2017-10-20 03:00:00,2017-10-18 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-20 15:00:00,False,House of Blues Dallas,32.78521325,Dallas,-96.80851279,TX,49.5,25.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,166.9,35.88,6.0,31.0,"[288522.0, 16732.0]","[57.0, 56.0]",152627.0,56.5,0,16,5,1.5000000000000002,49.0,2.0,35.88,166.9,SH,SH,43.52000000000001,237.17171717171718,31.0
"['Dru Hill', 'Avant']",2018-01-19 02:00:00,vvG1YZfUL0rPVK,Dru Hill & Avant,,,PROMOTED BY VENUE,2017-11-08 16:00:00,False,Music Hall At Fair Park,32.78037016,Dallas,-96.76590197,TX,49.5,39.5,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,181.3,102.1,3.0,12.0,"[324798.0, 363004.0]","[62.0, 62.0]",343901.0,62.0,0,43,4,0.0,28.0,2.0,102.1,181.3,SH,SH,158.48101265822783,266.26262626262627,12.0
['The Killers'],2018-01-27 02:00:00,G5dIZfMSVrgcF,The Killers,2017-12-04 04:00:00,2017-12-02 16:00:00,LIVE NATION MUSIC,2017-12-04 16:00:00,False,Smart Financial Centre at Sugar Land,29.577096,Sugar Land,-95.643628,TX,89.5,29.5,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,1036.04,66.52,412.0,1073.0,[2615391.0],[84.0],2615391.0,84.0,0,51,5,1.5000000000000002,4.0,1.0,66.52,1036.04,SH,SH,125.49152542372879,1057.5865921787708,1073.0
['The Oak Ridge Boys'],2018-01-28 02:00:00,G5viZfMVbGDBz,The Oak Ridge Boys,2017-12-08 04:00:00,2017-12-04 16:00:00,PROMOTED BY VENUE,2017-12-08 16:00:00,False,Golden Nugget - Lake Charles,30.240037,Lake Charles,-93.226974,LA,40.0,15.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,173.86,97.3,10.0,38.0,[76257.0],[55.0],76257.0,55.0,0,52,6,3.5,2.0,1.0,97.3,173.86,SH,SH,548.6666666666666,334.65000000000003,38.0
['Travis Scott'],2017-12-08 01:00:00,G5dIZfUfEI7ES,Travis Scott,2017-11-10 04:00:00,2017-11-08 16:00:00,LIVE NATION MUSIC,2017-11-10 16:00:00,False,Revention Music Center,29.7628087,Houston,-95.3672891,TX,75.0,75.0,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,242.5,120.1,37.0,93.0,[1970392.0],[94.0],1970392.0,94.0,0,1,4,1.5000000000000002,28.0,1.0,120.1,242.5,SH,SH,60.133333333333326,223.33333333333334,93.0
['Mannheim Steamroller Christmas'],2017-12-30 02:00:00,G5dIZfmUvHsRQ,Mannheim Steamroller Christmas,2017-07-21 03:00:00,2017-07-18 15:00:00,PROMOTED BY VENUE,2017-07-21 15:00:00,False,Smart Financial Centre at Sugar Land,29.577096,Sugar Land,-95.643628,TX,85.0,55.0,Other,Other,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,327.7,78.1,34.0,131.0,[nan],[nan],166866.83333333334,59.0,1,23,5,2.5,141.0,1.0,78.1,327.7,SH,SH,41.999999999999986,285.52941176470586,131.0
['The Moody Blues'],2018-01-18 02:00:00,G5dIZfwRf1dtP,The Moody Blues,2017-10-06 03:00:00,2017-10-03 15:00:00,LIVE NATION MUSIC,2017-10-06 15:00:00,False,Smart Financial Centre at Sugar Land,29.577096,Sugar Land,-95.643628,TX,149.5,59.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,490.88,86.48,45.0,236.0,[191928.0],[63.0],191928.0,63.0,0,42,3,2.5,64.0,1.0,86.48,490.88,SH,SH,45.34453781512606,228.34782608695653,236.0
"['All Time Low', 'Bleachers', 'Phillip Phillips', 'Lights']",2017-12-14 01:00:00,G5dIZfgMmyoSB,Mix 96.5 Acoustic Holiday Show,2017-11-03 03:00:00,2017-11-02 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-11-03 15:00:00,False,House of Blues Houston,29.75377797,Houston,-95.36381697,TX,59.5,35.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,305.25,57.5,22.0,86.0,"[1317927.0, 185963.0, 389632.0, 179967.0]","[77.0, 71.0, 67.0, 67.0]",518372.25,70.5,0,7,3,0.5,34.0,4.0,57.5,305.25,SH,SH,64.28571428571429,413.02521008403363,86.0
"['Lyfe Jennings', 'PJ Morton']",2017-12-22 01:00:00,G5dIZfVBlNNSm,R&B Xmas Jam featuring Lyfe Jennings,2017-10-20 03:00:00,2017-10-18 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-20 15:00:00,False,House of Blues Houston,29.75377797,Houston,-95.36381697,TX,49.5,25.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,302.85,47.43,8.0,44.0,"[288522.0, 16732.0]","[57.0, 56.0]",152627.0,56.5,0,15,4,1.5000000000000002,49.0,2.0,47.43,302.85,SH,SH,89.72,511.8181818181819,44.0
['Wynonna and The Big Noise'],2017-12-09 01:00:00,G5dIZfUJQbNtr,A Wynonna & The Big Noise Christmas,2017-11-17 04:00:00,2017-11-15 16:00:00,PROMOTED BY VENUE,2017-11-17 16:00:00,False,Ford Park,30.080174,Beaumont,-94.1265562,TX,75.0,35.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,145.3,74.57,8.0,63.0,[nan],[nan],287806.5,66.0,1,2,5,1.5000000000000002,21.0,1.0,74.57,145.3,SH,SH,113.05714285714284,93.73333333333335,63.0
"['G3', 'Joe Satriani', 'John Petrucci', 'Phil Collen']",2018-01-29 01:00:00,G5dIZfwXom3vy,G3 2018: Satriani | Petrucci | Collen,2017-10-06 04:59:00,2017-10-03 15:00:00,LIVE NATION MUSIC,2017-10-06 15:00:00,False,Hobby Center,29.7617639,Houston,-95.368798,TX,94.5,39.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,939.27,92.5,48.0,205.0,"[150098.0, 210077.0, 42554.0, 679.0]","[56.0, 60.0, 46.0, 24.0]",100852.0,46.5,0,53,0,2.582638888888889,64.0,4.0,92.5,939.27,SH,SH,134.17721518987344,893.9365079365078,205.0
"['Dennis DeYoung', 'Night Ranger']",2018-01-28 01:30:00,G5dIZfUCaLeou,Dennis Deyoung & Night Ranger,2017-11-10 04:00:00,2017-11-08 16:00:00,PROMOTED BY VENUE,2017-11-10 16:00:00,False,Smart Financial Centre at Sugar Land,29.577096,Sugar Land,-95.643628,TX,89.5,59.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,542.5,120.1,37.0,157.0,"[2745.0, 105765.0]","[29.0, 55.0]",54255.0,42.0,0,52,6,1.5000000000000002,28.0,2.0,120.1,542.5,SH,SH,101.84873949579831,506.145251396648,157.0
"['Waterparks', 'As It Is', 'Chapel', 'Sleep On It']",2017-12-07 23:30:00,G5dIZfRnN3exn,Monster Energy Outbreak Tour Presents: Waterparks,2017-08-04 03:00:00,2017-08-01 19:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-08-04 15:00:00,False,House of Blues Houston,29.75377797,Houston,-95.36381697,TX,18.5,18.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,47.51,14.5,7.0,31.0,"[62176.0, 74189.0, 51419.0, 8155.0]","[60.0, 55.0, 49.0, 51.0]",48984.75,53.75,0,0,3,2.3333333333333335,127.0,4.0,14.5,47.51,SH,SH,-21.62162162162162,156.8108108108108,31.0
['Brian McKnight'],2018-01-06 02:30:00,G5viZfU3_bvBs,Brian McKnight,2017-11-17 04:00:00,2017-11-13 16:00:00,PROMOTED BY VENUE,2017-11-17 16:00:00,False,Golden Nugget - Lake Charles,30.240037,Lake Charles,-93.226974,LA,60.0,25.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,181.3,104.5,7.0,18.0,[351458.0],[68.0],351458.0,68.0,0,30,5,3.5,23.0,1.0,104.5,181.3,SH,SH,318.0,202.16666666666669,18.0
"['Toadies', 'Creepeth', 'The Tontons']",2017-12-30 01:00:00,G5dIZfRwYidYs,Toadies,2017-08-04 03:00:00,2017-08-02 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-08-04 15:00:00,False,House of Blues Houston,29.75377797,Houston,-95.36381697,TX,49.5,27.5,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,310.25,34.89,19.0,107.0,"[57093.0, nan, 3083.0]","[55.0, nan, 24.0]",30088.0,39.5,1,23,5,1.5000000000000002,126.0,3.0,34.89,310.25,SH,SH,26.872727272727275,526.7676767676767,107.0
['Brockhampton'],2018-01-18 02:00:00,G5dIZfg8aQ_87,Love Your Parents Tour - A Live Experience By BROCKHAMPTON,2017-10-27 03:00:00,2017-10-26 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-27 15:00:00,False,House of Blues Houston,29.75377797,Houston,-95.36381697,TX,28.5,28.5,Hip-Hop/Rap,Other,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",,,,,,,12601.24,50.32,93.0,311.0,[128755.0],[75.0],128755.0,75.0,0,42,3,0.5,41.0,1.0,50.32,12601.24,SH,SH,76.56140350877193,44114.87719298245,311.0
['Charlie Wilson'],2018-01-13 02:30:00,G5dIZfSRitAaY,Charlie Wilson,,,PROMOTED BY VENUE,2017-10-04 15:00:00,False,Arena Theatre,29.6917896,Houston,-95.514493,TX,132.5,55.5,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,305.25,109.3,16.0,80.0,[234861.0],[65.0],234861.0,65.0,0,37,5,0.0,63.0,1.0,109.3,305.25,SH,SH,96.93693693693693,130.37735849056605,80.0
"['Black Label Society', 'Corrosion of Conformity', 'Eyehategod']",2018-01-16 00:30:00,G5dIZfSMi9Qk_,The Noise Presents Black Label Society w/ Corrosion of Conformity,2017-10-13 03:00:00,2017-10-10 19:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-13 15:00:00,False,House of Blues Houston,29.75377797,Houston,-95.36381697,TX,69.5,30.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,152.93,50.44,15.0,70.0,"[305978.0, 68792.0, 26225.0]","[62.0, 52.0, 40.0]",133665.0,51.333333333333336,0,40,1,2.3333333333333335,57.0,3.0,50.44,152.93,SH,SH,68.13333333333333,120.0431654676259,70.0
"['Black Rebel Motorcycle Club', 'Night Beats']",2018-01-21 01:00:00,G5dIZfwxcIVi5,Black Rebel Motorcycle Club: Wrong Tour 2018,2017-09-15 03:00:00,2017-09-12 17:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-09-15 15:00:00,False,House of Blues Houston,29.75377797,Houston,-95.36381697,TX,35.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,309.03,50.88,17.0,112.0,"[225298.0, 21726.0]","[64.0, 44.0]",123512.0,54.0,0,45,6,2.4166666666666665,85.0,2.0,50.88,309.03,SH,SH,103.52000000000001,782.9428571428571,112.0
['Lee Greenwood'],2017-12-24 02:00:00,G5viZfg1PFfxC,Lee Greenwood Holiday Show,2017-10-25 03:00:00,2017-10-23 15:00:00,PROMOTED BY VENUE,2017-10-25 15:00:00,False,Golden Nugget - Lake Charles,30.240037,Lake Charles,-93.226974,LA,30.0,15.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,120.1,79.3,3.0,10.0,[14017.0],[47.0],14017.0,47.0,0,17,6,1.5000000000000002,44.0,1.0,79.3,120.1,SH,SH,428.66666666666663,300.3333333333333,10.0
"['Avatar', 'The Brains', 'Hellzapoppin']",2018-01-20 00:30:00,G5dIZfg3iyUfQ,The King and AVATAR invite you to a metal spectacle of a lifetime!,2017-10-27 03:00:00,2017-10-24 19:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-27 15:00:00,False,House of Blues Houston,29.75377797,Houston,-95.36381697,TX,19.0,19.0,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,81.24,34.9,3.0,18.0,"[71028.0, 8751.0, nan]","[58.0, 40.0, nan]",39889.5,49.0,1,44,5,2.3333333333333335,43.0,3.0,34.9,81.24,SH,SH,83.68421052631578,327.57894736842104,18.0
"['Seether', ""Shaman's Harvest"", 'The Dead Deads']",2017-12-20 01:30:00,vv17fZfwGkRoBKiu,Seether: Poison The Parish World Tour,2017-09-15 03:00:00,2017-09-13 15:00:00,LIVE NATION MUSIC,2017-09-15 15:00:00,False,Victory Theatre,37.97268218,Evansville,-87.5689233,IN,33.0,33.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,145.3,56.46,8.0,32.0,"[858398.0, 45420.0, 2085.0]","[74.0, 57.0, 27.0]",301967.6666666667,52.666666666666664,0,13,2,1.5000000000000002,84.0,3.0,56.46,145.3,SH,SH,71.0909090909091,340.3030303030303,32.0
